,Total CFU,HI,Type,ContType,Mass
9,509.0,36.0,Harvest,Point Source,2 Tomatoes
10,2732.0,36.0,Harvest,Point Source,2 Tomatoes
11,44.0,36.0,Harvest,Point Source,2 Tomatoes
12,382.0,36.0,Harvest,Point Source,2 Tomatoes
13,454.0,36.0,Harvest,Point Source,2 Tomatoes
14,455.0,36.0,Harvest,Point Source,2 Tomatoes
15,299.0,36.0,Harvest,Point Source,2 Tomatoes
16,56.0,36.0,Harvest,Point Source,2 Tomatoes
17,728.0,36.0,Harvest,Point Source,2 Tomatoes
18,326.0,36.0,Harvest,Point Source,2 Tomatoes
19,1069.0,36.0,Harvest,Point Source,2 Tomatoes
20,504.0,36.0,Harvest,Point Source,2 Tomatoes
21,1269.0,36.0,Harvest,Point Source,2 Tomatoes
22,161.0,36.0,Harvest,Point Source,2 Tomatoes
23,435.0,36.0,Harvest,Point Source,2 Tomatoes
24,989.0,36.0,Harvest,Point Source,2 Tomatoes
25,184.0,36.0,Harvest,Point Source,2 Tomatoes
26,33.0,36.0,Harvest,Point Source,2 Tomatoes
27,842.0,36.0,Harvest,Point Source,2 Tomatoes
28,370.0,36.0,Harvest,Point Source,2 Tomatoes
29,1523.0,36.0,Harvest,Point Source,2 Tomatoes
30,54.0,36.0,Harvest,Point Source,2 Tomatoes
31,69.0,36.0,Harvest,Point Source,2 Tomatoes
32,353.0,36.0,Harvest,Point Source,2 Tomatoes
33,427.0,36.0,Harvest,Point Source,2 Tomatoes
34,1232.0,36.0,Harvest,Point Source,2 Tomatoes
35,46.0,36.0,Harvest,Point Source,2 Tomatoes
36,151.0,36.0,Harvest,Point Source,2 Tomatoes
37,72.0,36.0,Harvest,Point Source,2 Tomatoes
38,319.0,36.0,Harvest,Point Source,2 Tomatoes
39,324.0,36.0,Harvest,Point Source,2 Tomatoes
40,128.0,36.0,Harvest,Point Source,2 Tomatoes
41,3283.0,36.0,Harvest,Point Source,2 Tomatoes
42,2021.0,36.0,Harvest,Point Source,2 Tomatoes
43,350.0,36.0,Harvest,Point Source,2 Tomatoes
44,1481.0,36.0,Harvest,Point Source,2 Tomatoes
45,575.0,36.0,Harvest,Point Source,2 Tomatoes
46,1121.0,36.0,Harvest,Point Source,2 Tomatoes
47,89.0,36.0,Harvest,Point Source,2 Tomatoes
48,658.0,36.0,Harvest,Point Source,2 Tomatoes
49,999.0,36.0,Harvest,Point Source,2 Tomatoes
0,509.0,37.0,Harvest,Point Source,2 Tomatoes
1,1246.0,37.0,Harvest,Point Source,2 Tomatoes
2,198.0,37.0,Harvest,Point Source,2 Tomatoes
3,445.0,37.0,Harvest,Point Source,2 Tomatoes
4,1015.0,37.0,Harvest,Point Source,2 Tomatoes
5,175.0,37.0,Harvest,Point Source,2 Tomatoes
6,31.0,37.0,Harvest,Point Source,2 Tomatoes
7,805.0,37.0,Harvest,Point Source,2 Tomatoes
8,346.0,37.0,Harvest,Point Source,2 Tomatoes
9,1380.0,37.0,Harvest,Point Source,2 Tomatoes
10,56.0,37.0,Harvest,Point Source,2 Tomatoes
11,82.0,37.0,Harvest,Point Source,2 Tomatoes
12,366.0,37.0,Harvest,Point Source,2 Tomatoes
13,466.0,37.0,Harvest,Point Source,2 Tomatoes
14,1274.0,37.0,Harvest,Point Source,2 Tomatoes
15,37.0,37.0,Harvest,Point Source,2 Tomatoes
16,161.0,37.0,Harvest,Point Source,2 Tomatoes
17,80.0,37.0,Harvest,Point Source,2 Tomatoes
18,361.0,37.0,Harvest,Point Source,2 Tomatoes
19,329.0,37.0,Harvest,Point Source,2 Tomatoes
20,116.0,37.0,Harvest,Point Source,2 Tomatoes
21,3196.0,37.0,Harvest,Point Source,2 Tomatoes
22,2065.0,37.0,Harvest,Point Source,2 Tomatoes
23,341.0,37.0,Harvest,Point Source,2 Tomatoes
24,1365.0,37.0,Harvest,Point Source,2 Tomatoes
25,623.0,37.0,Harvest,Point Source,2 Tomatoes
26,1205.0,37.0,Harvest,Point Source,2 Tomatoes
27,96.0,37.0,Harvest,Point Source,2 Tomatoes
28,660.0,37.0,Harvest,Point Source,2 Tomatoes
29,1057.0,37.0,Harvest,Point Source,2 Tomatoes
30,722.0,37.0,Harvest,Point Source,2 Tomatoes
31,60.0,37.0,Harvest,Point Source,2 Tomatoes
32,95.0,37.0,Harvest,Point Source,2 Tomatoes
33,50.0,37.0,Harvest,Point Source,2 Tomatoes
34,59.0,37.0,Harvest,Point Source,2 Tomatoes
35,392.0,37.0,Harvest,Point Source,2 Tomatoes
36,37.0,37.0,Harvest,Point Source,2 Tomatoes
37,48.0,37.0,Harvest,Point Source,2 Tomatoes
38,86.0,37.0,Harvest,Point Source,2 Tomatoes
39,549.0,37.0,Harvest,Point Source,2 Tomatoes
40,471.0,37.0,Harvest,Point Source,2 Tomatoes
41,1182.0,37.0,Harvest,Point Source,2 Tomatoes
42,534.0,37.0,Harvest,Point Source,2 Tomatoes
43,138.0,37.0,Harvest,Point Source,2 Tomatoes
44,43.0,37.0,Harvest,Point Source,2 Tomatoes
45,81.0,37.0,Harvest,Point Source,2 Tomatoes
46,804.0,37.0,Harvest,Point Source,2 Tomatoes
47,73.0,37.0,Harvest,Point Source,2 Tomatoes
48,775.0,37.0,Harvest,Point Source,2 Tomatoes
49,1410.0,37.0,Harvest,Point Source,2 Tomatoes
0,132.0,38.0,Harvest,Point Source,2 Tomatoes
1,3189.0,38.0,Harvest,Point Source,2 Tomatoes
2,2070.0,38.0,Harvest,Point Source,2 Tomatoes
3,362.0,38.0,Harvest,Point Source,2 Tomatoes
4,1420.0,38.0,Harvest,Point Source,2 Tomatoes
5,632.0,38.0,Harvest,Point Source,2 Tomatoes
6,1126.0,38.0,Harvest,Point Source,2 Tomatoes
7,76.0,38.0,Harvest,Point Source,2 Tomatoes
8,679.0,38.0,Harvest,Point Source,2 Tomatoes
9,969.0,38.0,Harvest,Point Source,2 Tomatoes
10,730.0,38.0,Harvest,Point Source,2 Tomatoes
11,96.0,38.0,Harvest,Point Source,2 Tomatoes
12,76.0,38.0,Harvest,Point Source,2 Tomatoes
13,48.0,38.0,Harvest,Point Source,2 Tomatoes
14,49.0,38.0,Harvest,Point Source,2 Tomatoes
15,397.0,38.0,Harvest,Point Source,2 Tomatoes
16,32.0,38.0,Harvest,Point Source,2 Tomatoes
17,59.0,38.0,Harvest,Point Source,2 Tomatoes
18,90.0,38.0,Harvest,Point Source,2 Tomatoes
19,511.0,38.0,Harvest,Point Source,2 Tomatoes
20,433.0,38.0,Harvest,Point Source,2 Tomatoes
21,1208.0,38.0,Harvest,Point Source,2 Tomatoes
22,558.0,38.0,Harvest,Point Source,2 Tomatoes
23,148.0,38.0,Harvest,Point Source,2 Tomatoes
24,48.0,38.0,Harvest,Point Source,2 Tomatoes
25,95.0,38.0,Harvest,Point Source,2 Tomatoes
26,858.0,38.0,Harvest,Point Source,2 Tomatoes
27,58.0,38.0,Harvest,Point Source,2 Tomatoes
28,769.0,38.0,Harvest,Point Source,2 Tomatoes
29,1497.0,38.0,Harvest,Point Source,2 Tomatoes
30,69.0,38.0,Harvest,Point Source,2 Tomatoes
31,699.0,38.0,Harvest,Point Source,2 Tomatoes
32,1138.0,38.0,Harvest,Point Source,2 Tomatoes
33,46.0,38.0,Harvest,Point Source,2 Tomatoes
34,26.0,38.0,Harvest,Point Source,2 Tomatoes
35,126.0,38.0,Harvest,Point Source,2 Tomatoes
36,613.0,38.0,Harvest,Point Source,2 Tomatoes
37,558.0,38.0,Harvest,Point Source,2 Tomatoes
38,97.0,38.0,Harvest,Point Source,2 Tomatoes
39,497.0,38.0,Harvest,Point Source,2 Tomatoes
40,168.0,38.0,Harvest,Point Source,2 Tomatoes
41,441.0,38.0,Harvest,Point Source,2 Tomatoes
42,90.0,38.0,Harvest,Point Source,2 Tomatoes
43,1751.0,38.0,Harvest,Point Source,2 Tomatoes
44,700.0,38.0,Harvest,Point Source,2 Tomatoes
45,496.0,38.0,Harvest,Point Source,2 Tomatoes
46,97.0,38.0,Harvest,Point Source,2 Tomatoes
47,1073.0,38.0,Harvest,Point Source,2 Tomatoes
48,506.0,38.0,Harvest,Point Source,2 Tomatoes
49,328.0,38.0,Harvest,Point Source,2 Tomatoes
0,440.0,39.0,Harvest,Point Source,2 Tomatoes
1,1209.0,39.0,Harvest,Point Source,2 Tomatoes
2,581.0,39.0,Harvest,Point Source,2 Tomatoes
3,125.0,39.0,Harvest,Point Source,2 Tomatoes
4,39.0,39.0,Harvest,Point Source,2 Tomatoes
5,99.0,39.0,Harvest,Point Source,2 Tomatoes
6,825.0,39.0,Harvest,Point Source,2 Tomatoes
7,67.0,39.0,Harvest,Point Source,2 Tomatoes
8,788.0,39.0,Harvest,Point Source,2 Tomatoes
9,1511.0,39.0,Harvest,Point Source,2 Tomatoes
10,76.0,39.0,Harvest,Point Source,2 Tomatoes
11,717.0,39.0,Harvest,Point Source,2 Tomatoes
12,1190.0,39.0,Harvest,Point Source,2 Tomatoes
13,62.0,39.0,Harvest,Point Source,2 Tomatoes
14,25.0,39.0,Harvest,Point Source,2 Tomatoes
15,124.0,39.0,Harvest,Point Source,2 Tomatoes
16,598.0,39.0,Harvest,Point Source,2 Tomatoes
17,546.0,39.0,Harvest,Point Source,2 Tomatoes
18,80.0,39.0,Harvest,Point Source,2 Tomatoes
19,504.0,39.0,Harvest,Point Source,2 Tomatoes
20,144.0,39.0,Harvest,Point Source,2 Tomatoes
21,435.0,39.0,Harvest,Point Source,2 Tomatoes
22,100.0,39.0,Harvest,Point Source,2 Tomatoes
23,1758.0,39.0,Harvest,Point Source,2 Tomatoes
24,690.0,39.0,Harvest,Point Source,2 Tomatoes
25,485.0,39.0,Harvest,Point Source,2 Tomatoes
26,81.0,39.0,Harvest,Point Source,2 Tomatoes
27,1013.0,39.0,Harvest,Point Source,2 Tomatoes
28,547.0,39.0,Harvest,Point Source,2 Tomatoes
29,264.0,39.0,Harvest,Point Source,2 Tomatoes
30,189.0,39.0,Harvest,Point Source,2 Tomatoes
31,57.0,39.0,Harvest,Point Source,2 Tomatoes
32,18.0,39.0,Harvest,Point Source,2 Tomatoes
33,348.0,39.0,Harvest,Point Source,2 Tomatoes
34,36.0,39.0,Harvest,Point Source,2 Tomatoes
35,731.0,39.0,Harvest,Point Source,2 Tomatoes
36,749.0,39.0,Harvest,Point Source,2 Tomatoes
37,906.0,39.0,Harvest,Point Source,2 Tomatoes
38,173.0,39.0,Harvest,Point Source,2 Tomatoes
39,56.0,39.0,Harvest,Point Source,2 Tomatoes
40,384.0,39.0,Harvest,Point Source,2 Tomatoes
41,223.0,39.0,Harvest,Point Source,2 Tomatoes
42,513.0,39.0,Harvest,Point Source,2 Tomatoes
43,58.0,39.0,Harvest,Point Source,2 Tomatoes
44,968.0,39.0,Harvest,Point Source,2 Tomatoes
45,79.0,39.0,Harvest,Point Source,2 Tomatoes
46,246.0,39.0,Harvest,Point Source,2 Tomatoes
47,1319.0,39.0,Harvest,Point Source,2 Tomatoes
48,60.0,39.0,Harvest,Point Source,2 Tomatoes
49,39.0,39.0,Harvest,Point Source,2 Tomatoes
0,149.0,40.0,Harvest,Point Source,2 Tomatoes
1,449.0,40.0,Harvest,Point Source,2 Tomatoes
2,88.0,40.0,Harvest,Point Source,2 Tomatoes
3,1754.0,40.0,Harvest,Point Source,2 Tomatoes
4,708.0,40.0,Harvest,Point Source,2 Tomatoes
5,500.0,40.0,Harvest,Point Source,2 Tomatoes
6,76.0,40.0,Harvest,Point Source,2 Tomatoes
7,1021.0,40.0,Harvest,Point Source,2 Tomatoes
8,488.0,40.0,Harvest,Point Source,2 Tomatoes
9,298.0,40.0,Harvest,Point Source,2 Tomatoes
10,166.0,40.0,Harvest,Point Source,2 Tomatoes
11,53.0,40.0,Harvest,Point Source,2 Tomatoes
12,23.0,40.0,Harvest,Point Source,2 Tomatoes
13,331.0,40.0,Harvest,Point Source,2 Tomatoes
14,30.0,40.0,Harvest,Point Source,2 Tomatoes
15,739.0,40.0,Harvest,Point Source,2 Tomatoes
16,716.0,40.0,Harvest,Point Source,2 Tomatoes
17,886.0,40.0,Harvest,Point Source,2 Tomatoes
18,177.0,40.0,Harvest,Point Source,2 Tomatoes
19,69.0,40.0,Harvest,Point Source,2 Tomatoes
20,354.0,40.0,Harvest,Point Source,2 Tomatoes
21,200.0,40.0,Harvest,Point Source,2 Tomatoes
22,515.0,40.0,Harvest,Point Source,2 Tomatoes
23,64.0,40.0,Harvest,Point Source,2 Tomatoes
24,1012.0,40.0,Harvest,Point Source,2 Tomatoes
25,86.0,40.0,Harvest,Point Source,2 Tomatoes
26,215.0,40.0,Harvest,Point Source,2 Tomatoes
27,1269.0,40.0,Harvest,Point Source,2 Tomatoes
28,61.0,40.0,Harvest,Point Source,2 Tomatoes
29,44.0,40.0,Harvest,Point Source,2 Tomatoes
30,135.0,40.0,Harvest,Point Source,2 Tomatoes
31,559.0,40.0,Harvest,Point Source,2 Tomatoes
32,570.0,40.0,Harvest,Point Source,2 Tomatoes
33,844.0,40.0,Harvest,Point Source,2 Tomatoes
34,107.0,40.0,Harvest,Point Source,2 Tomatoes
35,46.0,40.0,Harvest,Point Source,2 Tomatoes
36,279.0,40.0,Harvest,Point Source,2 Tomatoes
37,465.0,40.0,Harvest,Point Source,2 Tomatoes
38,142.0,40.0,Harvest,Point Source,2 Tomatoes
39,245.0,40.0,Harvest,Point Source,2 Tomatoes
40,376.0,40.0,Harvest,Point Source,2 Tomatoes
41,36.0,40.0,Harvest,Point Source,2 Tomatoes
42,81.0,40.0,Harvest,Point Source,2 Tomatoes
43,59.0,40.0,Harvest,Point Source,2 Tomatoes
44,268.0,40.0,Harvest,Point Source,2 Tomatoes
45,308.0,40.0,Harvest,Point Source,2 Tomatoes
46,335.0,40.0,Harvest,Point Source,2 Tomatoes
47,54.0,40.0,Harvest,Point Source,2 Tomatoes
48,503.0,40.0,Harvest,Point Source,2 Tomatoes
49,2298.0,40.0,Harvest,Point Source,2 Tomatoes
0,380.0,41.0,Harvest,Point Source,2 Tomatoes
1,184.0,41.0,Harvest,Point Source,2 Tomatoes
2,514.0,41.0,Harvest,Point Source,2 Tomatoes
3,59.0,41.0,Harvest,Point Source,2 Tomatoes
4,1040.0,41.0,Harvest,Point Source,2 Tomatoes
5,103.0,41.0,Harvest,Point Source,2 Tomatoes
6,217.0,41.0,Harvest,Point Source,2 Tomatoes
7,1320.0,41.0,Harvest,Point Source,2 Tomatoes
8,77.0,41.0,Harvest,Point Source,2 Tomatoes
9,49.0,41.0,Harvest,Point Source,2 Tomatoes
10,118.0,41.0,Harvest,Point Source,2 Tomatoes
11,573.0,41.0,Harvest,Point Source,2 Tomatoes
12,494.0,41.0,Harvest,Point Source,2 Tomatoes
13,824.0,41.0,Harvest,Point Source,2 Tomatoes
14,109.0,41.0,Harvest,Point Source,2 Tomatoes
15,42.0,41.0,Harvest,Point Source,2 Tomatoes
16,284.0,41.0,Harvest,Point Source,2 Tomatoes
17,432.0,41.0,Harvest,Point Source,2 Tomatoes
18,151.0,41.0,Harvest,Point Source,2 Tomatoes
19,254.0,41.0,Harvest,Point Source,2 Tomatoes
20,407.0,41.0,Harvest,Point Source,2 Tomatoes
21,23.0,41.0,Harvest,Point Source,2 Tomatoes
22,65.0,41.0,Harvest,Point Source,2 Tomatoes
23,52.0,41.0,Harvest,Point Source,2 Tomatoes
24,258.0,41.0,Harvest,Point Source,2 Tomatoes
25,259.0,41.0,Harvest,Point Source,2 Tomatoes
26,350.0,41.0,Harvest,Point Source,2 Tomatoes
27,53.0,41.0,Harvest,Point Source,2 Tomatoes
28,484.0,41.0,Harvest,Point Source,2 Tomatoes
29,2328.0,41.0,Harvest,Point Source,2 Tomatoes
30,1399.0,41.0,Harvest,Point Source,2 Tomatoes
31,121.0,41.0,Harvest,Point Source,2 Tomatoes
32,367.0,41.0,Harvest,Point Source,2 Tomatoes
33,61.0,41.0,Harvest,Point Source,2 Tomatoes
34,100.0,41.0,Harvest,Point Source,2 Tomatoes
35,88.0,41.0,Harvest,Point Source,2 Tomatoes
36,122.0,41.0,Harvest,Point Source,2 Tomatoes
37,901.0,41.0,Harvest,Point Source,2 Tomatoes
38,3173.0,41.0,Harvest,Point Source,2 Tomatoes
39,92.0,41.0,Harvest,Point Source,2 Tomatoes
40,139.0,41.0,Harvest,Point Source,2 Tomatoes
41,152.0,41.0,Harvest,Point Source,2 Tomatoes
42,885.0,41.0,Harvest,Point Source,2 Tomatoes
43,80.0,41.0,Harvest,Point Source,2 Tomatoes
44,2013.0,41.0,Harvest,Point Source,2 Tomatoes
45,296.0,41.0,Harvest,Point Source,2 Tomatoes
46,695.0,41.0,Harvest,Point Source,2 Tomatoes
47,259.0,41.0,Harvest,Point Source,2 Tomatoes
48,2078.0,41.0,Harvest,Point Source,2 Tomatoes
49,367.0,41.0,Harvest,Point Source,2 Tomatoes
0,356.0,42.0,Harvest,Point Source,2 Tomatoes
1,26.0,42.0,Harvest,Point Source,2 Tomatoes
2,90.0,42.0,Harvest,Point Source,2 Tomatoes
3,49.0,42.0,Harvest,Point Source,2 Tomatoes
4,265.0,42.0,Harvest,Point Source,2 Tomatoes
5,296.0,42.0,Harvest,Point Source,2 Tomatoes
6,315.0,42.0,Harvest,Point Source,2 Tomatoes
7,49.0,42.0,Harvest,Point Source,2 Tomatoes
8,479.0,42.0,Harvest,Point Source,2 Tomatoes
9,2269.0,42.0,Harvest,Point Source,2 Tomatoes
10,1406.0,42.0,Harvest,Point Source,2 Tomatoes
11,128.0,42.0,Harvest,Point Source,2 Tomatoes
12,359.0,42.0,Harvest,Point Source,2 Tomatoes
13,60.0,42.0,Harvest,Point Source,2 Tomatoes
14,105.0,42.0,Harvest,Point Source,2 Tomatoes
15,104.0,42.0,Harvest,Point Source,2 Tomatoes
16,128.0,42.0,Harvest,Point Source,2 Tomatoes
17,868.0,42.0,Harvest,Point Source,2 Tomatoes
18,3146.0,42.0,Harvest,Point Source,2 Tomatoes
19,88.0,42.0,Harvest,Point Source,2 Tomatoes
20,131.0,42.0,Harvest,Point Source,2 Tomatoes
21,151.0,42.0,Harvest,Point Source,2 Tomatoes
22,915.0,42.0,Harvest,Point Source,2 Tomatoes
23,71.0,42.0,Harvest,Point Source,2 Tomatoes
24,1957.0,42.0,Harvest,Point Source,2 Tomatoes
25,251.0,42.0,Harvest,Point Source,2 Tomatoes
26,696.0,42.0,Harvest,Point Source,2 Tomatoes
27,249.0,42.0,Harvest,Point Source,2 Tomatoes
28,2152.0,42.0,Harvest,Point Source,2 Tomatoes
29,319.0,42.0,Harvest,Point Source,2 Tomatoes
30,81.0,42.0,Harvest,Point Source,2 Tomatoes
31,67.0,42.0,Harvest,Point Source,2 Tomatoes
32,65.0,42.0,Harvest,Point Source,2 Tomatoes
33,224.0,42.0,Harvest,Point Source,2 Tomatoes
34,702.0,42.0,Harvest,Point Source,2 Tomatoes
35,1206.0,42.0,Harvest,Point Source,2 Tomatoes
36,491.0,42.0,Harvest,Point Source,2 Tomatoes
37,121.0,42.0,Harvest,Point Source,2 Tomatoes
38,351.0,42.0,Harvest,Point Source,2 Tomatoes
39,153.0,42.0,Harvest,Point Source,2 Tomatoes
40,129.0,42.0,Harvest,Point Source,2 Tomatoes
41,33.0,42.0,Harvest,Point Source,2 Tomatoes
42,962.0,42.0,Harvest,Point Source,2 Tomatoes
43,367.0,42.0,Harvest,Point Source,2 Tomatoes
44,339.0,42.0,Harvest,Point Source,2 Tomatoes
45,125.0,42.0,Harvest,Point Source,2 Tomatoes
46,194.0,42.0,Harvest,Point Source,2 Tomatoes
47,2316.0,42.0,Harvest,Point Source,2 Tomatoes
48,119.0,42.0,Harvest,Point Source,2 Tomatoes
49,196.0,42.0,Harvest,Point Source,2 Tomatoes
0,131.0,43.0,Harvest,Point Source,2 Tomatoes
1,155.0,43.0,Harvest,Point Source,2 Tomatoes
2,912.0,43.0,Harvest,Point Source,2 Tomatoes
3,77.0,43.0,Harvest,Point Source,2 Tomatoes
4,1986.0,43.0,Harvest,Point Source,2 Tomatoes
5,269.0,43.0,Harvest,Point Source,2 Tomatoes
6,683.0,43.0,Harvest,Point Source,2 Tomatoes
7,290.0,43.0,Harvest,Point Source,2 Tomatoes
8,2079.0,43.0,Harvest,Point Source,2 Tomatoes
9,323.0,43.0,Harvest,Point Source,2 Tomatoes
10,87.0,43.0,Harvest,Point Source,2 Tomatoes
11,50.0,43.0,Harvest,Point Source,2 Tomatoes
12,65.0,43.0,Harvest,Point Source,2 Tomatoes
13,238.0,43.0,Harvest,Point Source,2 Tomatoes
14,688.0,43.0,Harvest,Point Source,2 Tomatoes
15,1218.0,43.0,Harvest,Point Source,2 Tomatoes
16,512.0,43.0,Harvest,Point Source,2 Tomatoes
17,114.0,43.0,Harvest,Point Source,2 Tomatoes
18,374.0,43.0,Harvest,Point Source,2 Tomatoes
19,134.0,43.0,Harvest,Point Source,2 Tomatoes
20,163.0,43.0,Harvest,Point Source,2 Tomatoes
21,26.0,43.0,Harvest,Point Source,2 Tomatoes
22,1021.0,43.0,Harvest,Point Source,2 Tomatoes
23,386.0,43.0,Harvest,Point Source,2 Tomatoes
24,332.0,43.0,Harvest,Point Source,2 Tomatoes
25,142.0,43.0,Harvest,Point Source,2 Tomatoes
26,191.0,43.0,Harvest,Point Source,2 Tomatoes
27,2300.0,43.0,Harvest,Point Source,2 Tomatoes
28,96.0,43.0,Harvest,Point Source,2 Tomatoes
29,200.0,43.0,Harvest,Point Source,2 Tomatoes
30,126.0,43.0,Harvest,Point Source,2 Tomatoes
31,1308.0,43.0,Harvest,Point Source,2 Tomatoes
32,356.0,43.0,Harvest,Point Source,2 Tomatoes
33,4716.0,43.0,Harvest,Point Source,2 Tomatoes
34,51.0,43.0,Harvest,Point Source,2 Tomatoes
35,192.0,43.0,Harvest,Point Source,2 Tomatoes
36,98.0,43.0,Harvest,Point Source,2 Tomatoes
37,270.0,43.0,Harvest,Point Source,2 Tomatoes
38,325.0,43.0,Harvest,Point Source,2 Tomatoes
39,162.0,43.0,Harvest,Point Source,2 Tomatoes
40,129.0,43.0,Harvest,Point Source,2 Tomatoes
41,113.0,43.0,Harvest,Point Source,2 Tomatoes
42,169.0,43.0,Harvest,Point Source,2 Tomatoes
43,145.0,43.0,Harvest,Point Source,2 Tomatoes
44,51.0,43.0,Harvest,Point Source,2 Tomatoes
45,192.0,43.0,Harvest,Point Source,2 Tomatoes
46,23.0,43.0,Harvest,Point Source,2 Tomatoes
47,217.0,43.0,Harvest,Point Source,2 Tomatoes
48,112.0,43.0,Harvest,Point Source,2 Tomatoes
49,206.0,43.0,Harvest,Point Source,2 Tomatoes
0,171.0,44.0,Harvest,Point Source,2 Tomatoes
1,30.0,44.0,Harvest,Point Source,2 Tomatoes
2,971.0,44.0,Harvest,Point Source,2 Tomatoes
3,400.0,44.0,Harvest,Point Source,2 Tomatoes
4,324.0,44.0,Harvest,Point Source,2 Tomatoes
5,144.0,44.0,Harvest,Point Source,2 Tomatoes
6,189.0,44.0,Harvest,Point Source,2 Tomatoes
7,2310.0,44.0,Harvest,Point Source,2 Tomatoes
8,94.0,44.0,Harvest,Point Source,2 Tomatoes
9,202.0,44.0,Harvest,Point Source,2 Tomatoes
10,117.0,44.0,Harvest,Point Source,2 Tomatoes
11,1365.0,44.0,Harvest,Point Source,2 Tomatoes
12,360.0,44.0,Harvest,Point Source,2 Tomatoes
13,4666.0,44.0,Harvest,Point Source,2 Tomatoes
14,50.0,44.0,Harvest,Point Source,2 Tomatoes
15,216.0,44.0,Harvest,Point Source,2 Tomatoes
16,104.0,44.0,Harvest,Point Source,2 Tomatoes
17,302.0,44.0,Harvest,Point Source,2 Tomatoes
18,355.0,44.0,Harvest,Point Source,2 Tomatoes
19,119.0,44.0,Harvest,Point Source,2 Tomatoes
20,105.0,44.0,Harvest,Point Source,2 Tomatoes
21,125.0,44.0,Harvest,Point Source,2 Tomatoes
22,169.0,44.0,Harvest,Point Source,2 Tomatoes
23,127.0,44.0,Harvest,Point Source,2 Tomatoes
24,53.0,44.0,Harvest,Point Source,2 Tomatoes
25,202.0,44.0,Harvest,Point Source,2 Tomatoes
26,22.0,44.0,Harvest,Point Source,2 Tomatoes
27,224.0,44.0,Harvest,Point Source,2 Tomatoes
28,134.0,44.0,Harvest,Point Source,2 Tomatoes
29,190.0,44.0,Harvest,Point Source,2 Tomatoes
30,599.0,44.0,Harvest,Point Source,2 Tomatoes
31,202.0,44.0,Harvest,Point Source,2 Tomatoes
32,138.0,44.0,Harvest,Point Source,2 Tomatoes
33,163.0,44.0,Harvest,Point Source,2 Tomatoes
34,100.0,44.0,Harvest,Point Source,2 Tomatoes
35,56.0,44.0,Harvest,Point Source,2 Tomatoes
36,513.0,44.0,Harvest,Point Source,2 Tomatoes
37,82.0,44.0,Harvest,Point Source,2 Tomatoes
38,101.0,44.0,Harvest,Point Source,2 Tomatoes
39,511.0,44.0,Harvest,Point Source,2 Tomatoes
40,20.0,44.0,Harvest,Point Source,2 Tomatoes
41,38.0,44.0,Harvest,Point Source,2 Tomatoes
42,418.0,44.0,Harvest,Point Source,2 Tomatoes
43,258.0,44.0,Harvest,Point Source,2 Tomatoes
44,65.0,44.0,Harvest,Point Source,2 Tomatoes
45,821.0,44.0,Harvest,Point Source,2 Tomatoes
46,173.0,44.0,Harvest,Point Source,2 Tomatoes
47,102.0,44.0,Harvest,Point Source,2 Tomatoes
48,234.0,44.0,Harvest,Point Source,2 Tomatoes
49,651.0,44.0,Harvest,Point Source,2 Tomatoes
0,118.0,45.0,Harvest,Point Source,2 Tomatoes
1,120.0,45.0,Harvest,Point Source,2 Tomatoes
2,170.0,45.0,Harvest,Point Source,2 Tomatoes
3,134.0,45.0,Harvest,Point Source,2 Tomatoes
4,65.0,45.0,Harvest,Point Source,2 Tomatoes
5,190.0,45.0,Harvest,Point Source,2 Tomatoes
6,24.0,45.0,Harvest,Point Source,2 Tomatoes
7,207.0,45.0,Harvest,Point Source,2 Tomatoes
8,137.0,45.0,Harvest,Point Source,2 Tomatoes
9,188.0,45.0,Harvest,Point Source,2 Tomatoes
10,612.0,45.0,Harvest,Point Source,2 Tomatoes
11,222.0,45.0,Harvest,Point Source,2 Tomatoes
12,113.0,45.0,Harvest,Point Source,2 Tomatoes
13,165.0,45.0,Harvest,Point Source,2 Tomatoes
14,92.0,45.0,Harvest,Point Source,2 Tomatoes
15,65.0,45.0,Harvest,Point Source,2 Tomatoes
16,521.0,45.0,Harvest,Point Source,2 Tomatoes
17,77.0,45.0,Harvest,Point Source,2 Tomatoes
18,99.0,45.0,Harvest,Point Source,2 Tomatoes
19,512.0,45.0,Harvest,Point Source,2 Tomatoes
20,25.0,45.0,Harvest,Point Source,2 Tomatoes
21,40.0,45.0,Harvest,Point Source,2 Tomatoes
22,434.0,45.0,Harvest,Point Source,2 Tomatoes
23,270.0,45.0,Harvest,Point Source,2 Tomatoes
24,66.0,45.0,Harvest,Point Source,2 Tomatoes
25,782.0,45.0,Harvest,Point Source,2 Tomatoes
26,185.0,45.0,Harvest,Point Source,2 Tomatoes
27,98.0,45.0,Harvest,Point Source,2 Tomatoes
28,206.0,45.0,Harvest,Point Source,2 Tomatoes
29,615.0,45.0,Harvest,Point Source,2 Tomatoes
30,965.0,45.0,Harvest,Point Source,2 Tomatoes
31,63.0,45.0,Harvest,Point Source,2 Tomatoes
32,4810.0,45.0,Harvest,Point Source,2 Tomatoes
33,1728.0,45.0,Harvest,Point Source,2 Tomatoes
34,53.0,45.0,Harvest,Point Source,2 Tomatoes
35,511.0,45.0,Harvest,Point Source,2 Tomatoes
36,76.0,45.0,Harvest,Point Source,2 Tomatoes
37,611.0,45.0,Harvest,Point Source,2 Tomatoes
